0	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-XMLEntityResolver.java-src.txt	2.5561700222120563E-5	2.1283569779278176E-4	3.660170947564775E-5	2.82464834006596E-4	2.1825473673940835E-5	1.9048120312231313E-4	9.499883758486034E-5	1.4569575699923858E-5	1.054943459370892E-4	1.2176528426552896E-4	2.9179981406903186E-5	3.6925579744422075E-5	1.0622821835456722E-4	1.0176973418787688E-4	0.06883637835692075	1.8264088888126E-4	2.164024784605196E-4	3.6030840698695356E-6	0.04375368228744035	1.55981441434701E-4	1.0848194760390133E-5	1.4589854145434362E-4	4.781509075654213E-5	0.007334796532931332	2.349569855656283E-4	8.58560858303484E-5	9.890044348921923E-5	0.03751382170291814	5.176294249842361E-5	3.653653263768103E-5	8.597033880105934E-5	1.8329171132191826E-4	8.698336500258528E-5	5.8456084924602084E-5	3.31532084073308E-5	6.396452076440897E-5	5.471890765359247E-5	8.953912907770519E-5	4.3952749258216175E-5	9.037853411628421E-5	0.15624748046455914	7.247137481588483E-6	2.5618179598052946E-5	1.822710969969499E-5	5.959049726157052E-5	3.647309105418779E-5	2.1962593447856592E-5	1.8136379808806825E-5	5.241441138094826E-5	6.319016585539938E-5	2.5781079090818248E-5	0.6809456424091018	5.1614812596859813E-5	4.406470985046188E-5	7.886861895615173E-5	2.1780564005771975E-4	6.261499703109963E-5	5.910409631356004E-5	1.318658663551515E-4	6.713652267463689E-5	2.178202605053608E-5	2.0785667039136975E-4	8.592848948307143E-5	1.0681247528985635E-4	7.516043732376556E-5	2.2163424871389625E-5	4.757450415680016E-5	9.852220319741239E-5	3.288214569147573E-5	1.85486526517024E-4
1	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-ValidatorPlugin.java-src.txt	7.56250581212055E-6	6.296808066748845E-5	1.0828725720036274E-5	0.014868806819427047	6.457131962162134E-6	5.6354436254033525E-5	2.8105691528237576E-5	4.310452745841016E-6	3.121081920852401E-5	3.6024625199840526E-5	8.632985171945192E-6	1.0924543712137573E-5	3.142793756819125E-5	3.010888163173735E-5	3.5746078526089636E-5	5.403485572920187E-5	0.0056084878545470404	1.065983247717113E-6	7.574458959293676E-6	4.61475781024948E-5	3.209471013804894E-6	4.316452184872902E-5	1.4146238263153507E-5	3.2186674832978364E-4	6.951273011960008E-5	2.540078095181051E-5	2.925999335761214E-5	9.647800756144072E-6	1.531422206250706E-5	1.0809442956696753E-5	2.543458303647411E-5	5.422740350369918E-5	2.573428988188342E-5	1.729440835917298E-5	9.808476317780851E-6	1.8924095652750705E-5	1.618875323500885E-5	2.6490420362428577E-5	1.300355292627566E-5	2.6738760865126577E-5	0.8002734627787365	2.14408739831481E-6	7.579215405185253E-6	5.392545168917053E-6	1.763002765746367E-5	1.0790673573606869E-5	6.497699259258326E-6	5.365702458095297E-6	1.5506961088772803E-5	1.869500042633218E-5	7.627409709559538E-6	0.17743380127384625	1.527039738606572E-5	1.3036676803882747E-5	2.333351788288589E-5	6.443845301901033E-5	1.8524835001539613E-5	1.7486124475578806E-5	3.9012912758759185E-5	1.9862541948329943E-5	6.444277852237281E-6	6.149502045104397E-5	2.5422201790009014E-5	3.1600791737925704E-5	2.223644120552735E-5	6.557115839318626E-6	1.407505999476538E-5	2.914808983083922E-5	9.728281598873648E-6	5.4876746173603185E-5
2	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-app-action-AboutAction.java-src.txt	6.92604612989051E-5	5.766869371719563E-4	9.917381318861132E-5	7.653498998116536E-4	0.2031728565145812	0.49137427201241457	2.574031952809339E-4	3.9476855026755784E-5	2.858411999412349E-4	3.299279658684306E-4	7.906434061012268E-5	1.0005135278970947E-4	2.878296569580763E-4	2.757492136622265E-4	3.273769237143416E-4	4.948728803654174E-4	0.23755235736913197	9.762702113294639E-6	6.936993301472945E-5	4.2263802853327224E-4	2.939362275733061E-5	3.9531800295586794E-4	1.2955692360327615E-4	0.002947784771334739	6.366254616973049E-4	2.3263053937164953E-4	2.6797475438671594E-4	8.835842873925613E-5	1.402537876775124E-4	9.899721390826797E-5	2.3294011241989937E-4	4.966363101088217E-4	2.3568494791268268E-4	1.583891279697528E-4	8.982995997439094E-5	1.7331445781812847E-4	1.48263094900876E-4	2.4260989411249733E-4	1.1909175299477085E-4	2.448842960373856E-4	2.0528973876371675E-4	1.96364123164638E-5	6.941349445385799E-5	4.9387091428846055E-5	1.6146286410932345E-4	9.882531637015067E-5	5.950853582902502E-5	4.914125511741495E-5	1.4201896898131676E-4	1.7121631185205286E-4	6.985487722246268E-5	1.0015882531056102E-4	1.3985242371403114E-4	1.1939511475079073E-4	2.1369771507544425E-4	5.901531968850191E-4	1.696578686440664E-4	1.6014494105480467E-4	3.572959018365287E-4	1.8190912537288193E-4	5.901928115796293E-5	5.631960609139185E-4	2.328267199990627E-4	2.894127247706074E-4	2.0365024686294492E-4	6.005269669924665E-5	1.2890504447412326E-4	2.6694989700771794E-4	8.90955045751836E-5	0.051281013128292016
3	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-samples-svg-action-CombineAction.java-src.txt	2.0249000671861115E-5	1.6860029458731128E-4	2.8994473502286148E-5	0.08929730208101525	1.7289304985466728E-5	1.5089191941398397E-4	7.525444353725702E-5	1.1541460293051477E-5	8.356858359167689E-5	9.645779824803496E-5	2.3115264555131384E-5	2.925103113472141E-5	0.6433930806194946	8.061808870452711E-5	9.571197511426801E-5	1.4468112252038372E-4	1.714257617318991E-4	2.8542253104284215E-6	2.0281005841992896E-5	0.17332212079127007	8.593524729686269E-6	1.1557524101530505E-4	3.787728501785866E-5	8.618148752671201E-4	1.861239321811506E-4	6.801190548966804E-5	7.834514642056257E-5	2.5832485798561578E-5	4.100462208382534E-5	2.8942842905560984E-5	6.810241232061373E-5	1.4519667915095352E-4	6.890489290903564E-5	4.6306673367850086E-5	2.626270292980931E-5	5.067024543277201E-5	4.334622455521395E-5	7.092947140047092E-5	3.4817685894366906E-5	7.159441594807346E-5	6.001854420537057E-5	5.740904965576704E-6	2.0293741472013813E-5	1.4438818754153737E-5	4.720531140733242E-5	2.889258691102167E-5	1.7397926022800656E-5	1.4366946006817372E-5	4.1520690800902404E-5	5.0056831108351394E-5	2.0422784216032694E-5	2.9282451819858608E-5	4.088727924472529E-5	3.490637679082157E-5	6.247670164169498E-5	1.7253729265032555E-4	4.960120437740333E-5	4.68200031908416E-5	1.0445909283101273E-4	5.318298395381007E-5	1.725488744094235E-5	0.08923820034904736	6.806926089247357E-5	8.461275522024033E-5	5.9539222064315694E-5	1.755701699072195E-5	3.768670152077188E-5	7.804551893661712E-5	2.6047977419856104E-5	1.469353277531246E-4
4	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-CDATAReader.java-src.txt	2.7633147952574364E-5	2.3008329945156664E-4	3.9567808262709186E-5	3.053549834978896E-4	2.3594148195396955E-5	2.0591725989761207E-4	1.0269727410515934E-4	1.575025281666607E-5	1.1404330870436175E-4	1.316327977543859E-4	3.1544644388425284E-5	3.991792406004321E-5	1.1483665206236478E-4	1.1001686497653752E-4	1.306149973534765E-4	1.9744158881411308E-4	2.3393912191445153E-4	3.895067789822039E-6	2.7676824359910738E-5	1.6862173531363527E-4	1.1727301714178934E-5	1.5772174569920772E-4	0.9927569668302402	0.0011760905311776508	2.5399723368194906E-4	9.281361966391622E-5	1.0691505509276702E-4	3.52527472156392E-5	5.59576646345975E-5	3.94973496785397E-5	9.293713137151948E-5	1.9814515206058298E-4	9.403225034495833E-5	6.319320035104362E-5	3.583985044271455E-5	6.91480242174515E-5	5.915317282715306E-5	9.679512629632195E-5	4.7514555472473695E-5	9.770255433990402E-5	8.190534134505978E-5	7.834424960827912E-6	2.7694204257039508E-5	1.9704183004368674E-5	6.441954224826794E-5	3.94287669689476E-5	2.3742379767119977E-5	1.9606100620300027E-5	5.666192670875026E-5	6.831091778155226E-5	2.7870304662954115E-5	3.9960802839852524E-5	5.579753070569044E-5	4.763558903375871E-5	8.525990828045759E-5	2.354559917501774E-4	6.76891389060677E-5	6.389372474615145E-5	1.4255190238609286E-4	7.257707617133226E-5	2.354717969974531E-5	2.2470078578277415E-4	9.28918907034252E-5	1.1546825552359271E-4	8.125122611955534E-5	2.3959485999952324E-5	5.1429807122046076E-5	1.0650616327984768E-4	3.554682157270348E-5	2.0051782885781847E-4
5	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-draw-DragTracker.java-src.txt	1.3867152494827026E-5	1.1546278424317497E-4	1.985632733580568E-5	1.5323640030039134E-4	1.1840259805819059E-5	1.0333553199287571E-4	5.1536609700185144E-5	7.903954989697062E-6	5.723039429066159E-5	6.60573338554697E-5	1.5830060146608474E-5	2.0032026071281328E-5	5.7628518071023755E-5	5.520980259834313E-5	6.554657071719353E-5	0.030599264423496243	1.1739775300524186E-4	1.9546632584840578E-6	1.3889070641901661E-5	8.461950558617764E-5	5.885116002797475E-6	0.033968240938294855	2.593955602769984E-5	0.04125710758487914	1.2746352238901054E-4	0.04071348634592845	5.3653220237837945E-5	1.769089871120944E-5	2.8081254805790645E-5	1.9820969079376674E-5	4.663867379035143E-5	0.15260034645507836	4.718823773546252E-5	3.171226627556343E-5	1.798552493309454E-5	0.4575374341858626	2.968485782201916E-5	0.00343748387059829	2.384424632298641E-5	0.03732703062392244	4.110258666591737E-5	3.931552272927292E-6	1.3897792401877857E-5	9.888157186307962E-6	3.2327681867329944E-5	1.9786552193756025E-5	1.1914646908336618E-5	9.838936468521104E-6	2.8434674893699583E-5	3.4280492239398504E-5	1.3986164931399645E-5	2.0053543944649515E-5	2.80008947391214E-5	2.3904984638223312E-5	4.2786010187808666E-5	1.1815896433602889E-4	3.39684647245021E-5	3.2063810682663876E-5	7.153687202805587E-5	3.642138002604149E-5	1.1816689588890759E-5	0.20005840080796203	4.661597064974263E-5	5.794547586128856E-5	4.077433178895489E-5	1.202359740660886E-5	2.5809038455009325E-5	5.344802591349349E-5	1.783847415072243E-5	1.006259335879953E-4
6	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-samples-svg-action-SplitAction.java-src.txt	2.045140950850768E-5	1.7028562168264338E-4	2.9284302010165692E-5	0.08019392574141998	1.7462128729474945E-5	1.524002337433125E-4	7.600668630793498E-5	1.1656828630925325E-5	8.440393443486682E-5	9.742198957012845E-5	2.3346324540915446E-5	2.9543424190489295E-5	0.6548224280242548	8.142394642618885E-5	9.66687111947278E-5	1.461273537773546E-4	1.7313933217251955E-4	2.8827561220952815E-6	2.0483734602044966E-5	0.18505063862430407	8.679425529010475E-6	1.1673053013095818E-4	3.8255906033287294E-5	0.005868425271130757	1.879844254072298E-4	6.869175191228237E-5	7.912828383069302E-5	2.6090707104536534E-5	4.1414503933681405E-5	2.9232155314439502E-5	6.878316344873216E-5	1.466480639075716E-4	6.959366562621744E-5	4.6769554476762484E-5	2.652522468252988E-5	5.117674477053417E-5	4.377951304324457E-5	7.163848178684894E-5	3.516572318325878E-5	7.231007311443317E-5	6.061848905730152E-5	5.7982910022612514E-6	2.0496597537314094E-5	1.458314906229779E-5	4.767717529436239E-5	2.918139696141079E-5	1.757183554176431E-5	1.4510557875596901E-5	4.1935731269218015E-5	5.055719876179983E-5	2.0626930191492878E-5	2.9575158956525016E-5	4.129598813657044E-5	3.525530063315197E-5	6.310121821422802E-5	1.742619739444514E-4	5.0097017589965974E-5	4.7288015540251816E-5	1.05503265024975E-4	5.3714600604227926E-5	1.7427367147471372E-5	0.07013824182548939	6.874968063920128E-5	8.54585435940532E-5	6.013437561624512E-5	1.773251678163333E-5	3.806341746520197E-5	7.882566127299378E-5	2.630835277822506E-5	1.4840409202622384E-4
7	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLElement.java-src.txt	1.3884665176434082E-6	1.156086009837545E-5	1.9881403683574064E-6	0.004765807530053411	3.405044168430824E-4	1.0346603335363902E-5	5.160169474465431E-6	7.913936811648088E-7	5.730266995603936E-6	6.614075697034879E-6	1.5850051763724645E-6	2.0057324307142044E-6	5.770129652275283E-6	5.527952647964133E-6	6.562934879465629E-6	9.92073128002681E-6	1.175460133975994E-5	1.9571317822352473E-7	0.011198914214860672	8.472637067326963E-6	5.89254825414223E-7	7.924951705953446E-6	0.09399393130395496	5.909432856003975E-5	1.2762449473606921E-5	4.663551308226244E-6	0.0023806043668122157	1.7713240361853844E-6	2.8116718328292753E-6	1.9846000773573443E-6	4.66975732828731E-6	9.956082808287163E-6	4.724783126653298E-6	3.1752315364410574E-6	1.8008238664107925E-6	3.4744400656741854E-6	2.9722346517970382E-6	4.863607728086852E-6	2.3874358971864433E-6	4.909202730793266E-6	0.0074691311519760675	0.8347248767502341	1.3915343778302532E-6	0.02273535606757274	3.236850815808055E-6	1.981154042322851E-6	1.1929693791093842E-6	9.851361958309982E-7	2.847058474672812E-6	3.432378471390946E-6	1.4003827912566022E-6	2.0078869355207076E-6	2.80362567757372E-6	2.3935173992883323E-6	4.284004419182896E-6	0.019013688970441082	3.401136314273344E-6	3.2104303733259804E-6	7.162721519428697E-6	3.6467376205309264E-6	1.18316127623755E-6	1.1290408102725057E-5	4.667484147070587E-6	5.8018654595690355E-6	4.082582526540053E-6	1.2038781881808937E-6	2.5841632419286816E-6	5.351552486547357E-6	1.7861002172843326E-6	0.0030639453614189774
8	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-app-action-CutAction.java-src.txt	4.80948797954734E-5	4.0045486851736313E-4	6.886689078752062E-5	5.314635614981241E-4	4.106509049500044E-5	0.9759084756351079	1.7874232287567782E-4	2.741296493855671E-5	1.9848984390152913E-4	2.2910395862260976E-4	5.4902752399258556E-5	6.947625955057924E-5	1.9987064038208855E-4	1.9148190809105612E-4	2.2733249964799226E-4	3.436426966967183E-4	4.071658418086945E-4	6.7792789105397205E-6	4.8170897611624726E-5	2.9348238227262455E-4	2.041110796485058E-5	0.012028126629029308	8.996510491721776E-5	0.0020469594279544966	4.420765394982096E-4	1.6154004200968984E-4	1.8608327693385364E-4	6.13566229481438E-5	9.73930714971493E-5	6.874425918789229E-5	1.61755011391416E-4	3.4486723288874237E-4	1.6366104162292196E-4	1.099863605837049E-4	6.237846306502752E-5	1.2035059916230022E-4	1.0295478247811238E-4	1.6846976580442652E-4	8.269802766973861E-5	1.7004912414441816E-4	1.4255442605955003E-4	1.3635642504587385E-5	4.820114693626557E-5	3.4294692544243206E-5	1.1212078139730105E-4	6.862489250626987E-5	4.13230842507661E-5	3.412398233489858E-5	9.86188239832222E-5	1.1889363401740652E-4	4.850764577848699E-5	6.955088911374898E-5	9.711436195326455E-5	8.290868389288088E-5	1.4839297524695075E-4	4.098059200415409E-4	1.1781144170521979E-4	1.1120560772247936E-4	2.48108417529624E-4	1.2631878786875425E-4	4.09833428723113E-5	3.9108672311668867E-4	1.6167627101418516E-4	2.0096993216738558E-4	1.4141595304891012E-4	4.1700952823280546E-5	8.951243613953691E-5	1.8537160982211307E-4	6.186845283007442E-5	3.4899682411564125E-4
9	file:/Users/wangtianxia1/IdeaProjects/JSEA/JSEA/JSEA-store-data/preprocessOutput/PreProcessTool/preprocess/src-org-jhotdraw-draw-FontSizeHandle.java-src.txt	2.921128088772673E-5	2.4322338878616647E-4	4.182753131338528E-5	3.227938492108361E-4	2.4941613290865846E-5	2.1767722334146126E-4	1.0856232975838699E-4	1.664975195261744E-5	1.2055633797663237E-4	0.37849382473411897	3.334616343078996E-5	4.219764227275579E-5	1.2139498928450407E-4	1.1629994348571293E-4	1.3807443807670243E-4	2.0871750549979542E-4	2.4729941780789953E-4	4.117515654767394E-6	2.9257451660780138E-5	1.7825174614474659E-4	1.2397049551355422E-5	1.6672925660259205E-4	5.4641907018093744E-5	0.09404723395750891	0.04310110769667503	9.811421843296402E-5	1.1302098880669288E-4	3.7266036527847945E-5	5.915341466950592E-5	4.175304882964298E-5	0.292787709861754	2.0946124934143756E-4	0.04293200709082017	6.680217284027366E-5	3.788666930213855E-5	7.309707752855308E-5	6.253141878079922E-5	1.0232310946467565E-4	5.0228118365088294E-5	1.0328236085043775E-4	8.658296681731416E-5	8.281850063457612E-6	2.9275824126258905E-5	2.0829491645021274E-5	6.809855129435672E-5	4.16805493519369E-5	2.5098310388332335E-5	2.0725807762313288E-5	5.989789724897739E-5	7.221216382730035E-5	2.9461981650926126E-5	4.224296986566278E-5	5.898413546957591E-5	5.0356064169945796E-5	9.012911353844648E-5	2.4890291629158857E-4	7.155487507348171E-5	6.754270428132842E-5	1.5069306142125665E-4	7.67219631179666E-5	2.4891962417874148E-5	0.14301288229747056	9.81969595424603E-5	1.220626637075287E-4	8.589149498001416E-5	2.5327815588414005E-5	5.4366970582652566E-5	1.1258874512528611E-4	3.75769055124756E-5	2.1196943004161658E-4
