0	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLElement.java-src.txt	1.8717319598983307E-6	1.0078181130226305E-6	4.587923394384374E-6	1.5237694465323617E-6	1.006366582188921E-6	1.5134599827119016E-6	0.21438375453195865	8.357909567099584E-7	6.8717384807815535E-6	3.460133077623668E-6	3.6589397085572895E-6	2.0340266946782447E-6	4.888992198883822E-6	1.5074850420010907E-6	8.422664712053538E-7	1.0426519747015674E-5	8.479625412833733E-7	1.5180265697958076E-6	2.7708586124923967E-4	4.063148983891054E-6	7.71746426346507E-6	0.009106074364346382	6.711586999077773E-7	9.078448467082145E-6	1.5320343136161216E-6	9.573836893308044E-6	7.788712331737384E-6	1.531110873103467E-6	2.745347129566308E-6	3.2852392518738277E-6	5.9665989393170735E-6	6.670318073194667E-7	6.705238052006163E-7	2.7200058401204424E-6	1.1727677929656174E-6	6.730321888585263E-7	1.5226241852356547E-6	2.4212885846728255E-6	4.024906523674086E-6	5.458800166956131E-6	1.0155801954976324E-5	2.042586779089299E-6	8.418762942771419E-7	4.715181343536327E-6	2.5531835030139413E-6	0.008282543749173737	5.203626251812461E-6	3.2368449588681418E-6	3.032753925932633E-6	6.59929536736762E-6	4.332134671287084E-6	5.008755468038459E-7	1.3454427951390366E-6	1.6976379782069034E-6	8.348373267951865E-7	2.048402666485755E-6	0.009938712006956757	8.993397391425913E-6	2.2012482952845274E-6	5.545891181552199E-6	2.91760064881038E-6	2.8979501556059697E-6	8.428551931185482E-7	1.7730924454313283E-5	0.03780914329526249	1.0598022330856332E-5	5.784600823575567E-6	1.855685749102724E-6	1.661824745836291E-7	2.567030618578639E-6	2.3791782092021458E-6	6.68582784698019E-7	0.08111955822825163	4.701465595630019E-6	5.850392141010614E-6	1.6808114434548787E-6	5.190697960038363E-6	3.455395206503532E-6	3.0880295163735846E-6	0.638183022371835	3.3578119335192064E-7	7.23291249005489E-5	1.013057890792122E-6	1.6864804461886324E-6	1.3526614833859767E-6	6.68625891206087E-7	5.341073688093561E-6	1.8715000688361763E-6	5.540339658889639E-4	1.5298639683332148E-6
1	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLParseException.java-src.txt	5.244307148341003E-5	2.8237524643428173E-5	1.285466080010613E-4	4.269369317873561E-5	2.81968549658763E-5	4.240483774447707E-5	2.3457303457227993E-5	2.3417586399662087E-5	1.925356194604389E-4	9.694764539992477E-5	1.0251790363176805E-4	5.699032213670679E-5	1.3698209618743978E-4	4.2237429029169764E-5	2.359902042806449E-5	2.921351625825903E-4	2.375861561406127E-5	4.253278654163791E-5	3.291528240338372E-5	1.1384323032103258E-4	2.1623156451394096E-4	2.825320160229786E-5	1.8804841948570448E-5	2.543642637504059E-4	0.45614876509266045	2.682442910220618E-4	2.182278265950045E-4	4.289938874129874E-5	7.692043457463903E-5	9.204738745577761E-5	1.671749916074737E-4	1.8689212719786596E-5	1.8787053168325494E-5	7.621041033913712E-5	3.285916280623731E-5	1.8857334248254663E-5	4.266160470595361E-5	6.784080896650342E-5	1.1277173497991075E-4	1.5294724538703771E-4	2.845500634209979E-4	5.723016263112103E-5	2.3588088266314947E-5	1.321121814203294E-4	7.153630318205199E-5	0.023337827579468867	1.457976619214073E-4	9.069145326121262E-5	8.497313415427103E-5	1.849021794284026E-4	1.2137979855534878E-4	1.4033768011715193E-5	3.769725270179613E-5	4.756522394846121E-5	2.339086714559121E-5	5.739311491542587E-5	0.30938996438105637	2.519812624788868E-4	6.167561604740215E-5	1.5538740263277518E-4	8.174671516209906E-5	8.119613834774625E-5	2.361551551712584E-5	4.967934290522043E-4	2.612413256446486E-4	2.9694040310668425E-4	1.6207568230562465E-4	5.199348115860863E-5	4.65617918622954E-6	7.19242782163822E-5	6.666094054606887E-5	1.87326687376755E-5	4.756470259670235E-5	1.3172788710719602E-4	1.6391905456038987E-4	4.7093770137913224E-5	1.4543543092669574E-4	9.681489748561017E-5	8.652187179560509E-5	0.20101456705618304	9.408076318094185E-6	0.002026551637072018	2.8384335215673543E-5	4.7252606938254044E-5	3.7899509323930895E-5	1.8733876516210272E-5	1.4964872921124122E-4	5.243657424993351E-5	6.19708349549989E-5	4.2864452373592065E-5
2	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-CDATAReader.java-src.txt	4.127519100785019E-5	2.2224274633019437E-5	1.011722930899174E-4	3.3601966683822446E-5	2.2192265662879076E-5	3.337462372153145E-5	1.8462013252455554E-5	1.8430754039542724E-5	1.5153468788643183E-4	7.630240694252772E-5	8.068646504551493E-5	4.4854093500904374E-5	1.0781142341330774E-4	3.324286510203729E-5	1.8573551247368393E-5	2.299242644382532E-4	1.8699160247749584E-5	3.3475325509063274E-5	2.5905892424831963E-5	8.960003568703568E-5	1.7018452342293776E-4	2.2236613145113893E-5	1.4800304813291028E-5	2.0019677099176856E-4	3.3784222463413454E-5	2.1112101247165596E-4	1.717556766061317E-4	3.3763858872706654E-5	6.054003969770205E-5	7.244567092552322E-5	1.3157466782846709E-4	1.4709299111886722E-5	1.4786304197353813E-5	5.998121686159461E-5	2.5861723633302763E-5	1.4841618749233791E-5	3.357671152988574E-5	5.3393942593642864E-5	8.875671790228662E-5	1.2037675500130768E-4	2.2395443071470308E-4	4.504285937480054E-5	1.8564947116230045E-5	1.039785689194969E-4	5.6302472267833E-5	1.1491304714347589E-4	1.1474969283993494E-4	7.137848623760025E-5	6.687789718538353E-5	1.4552680759915806E-4	9.553167326309762E-5	1.1045242752927672E-5	2.9669530439879903E-5	3.743609304853493E-5	1.8409724716046454E-5	4.517111057118547E-5	0.16440799024415192	1.9832123567563027E-4	4.8541642601704936E-5	1.2229727478701215E-4	6.433855201725429E-5	6.390522188356648E-5	1.8586533666827066E-5	3.9100005197180866E-4	2.056093457176305E-4	2.3370621722744827E-4	1.2756126892774652E-4	4.0921342043505495E-5	3.6646344281950933E-6	5.660782706867304E-5	5.24653300421646E-5	1.4743501064367184E-5	0.8214254510539714	1.0367611102126282E-4	1.2901209054749235E-4	3.7065036481264595E-5	1.1446459982244428E-4	7.619792802159034E-5	6.809682735402045E-5	1.4775426722536526E-5	7.404603431143646E-6	0.007679348173505228	2.2339821534449807E-5	3.719004859607211E-5	2.9828716019119978E-5	1.4744451643505814E-5	1.1778066592133164E-4	4.127007737615051E-5	4.877399392010626E-5	3.373636229004236E-5
3	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-ContentReader.java-src.txt	2.7425348376025923E-5	1.4766944969415415E-5	6.722404709077333E-5	2.2326865604284593E-5	1.4745676572205812E-5	2.217580731019984E-5	1.2267106046222825E-5	1.2246335826069714E-5	1.0068739852826686E-4	5.069922249251672E-5	5.361221496667138E-5	2.980335427446431E-5	7.163542490846017E-5	2.208826014317439E-5	0.21023571341167116	1.527734432802819E-4	1.2424678641369134E-5	2.224271872932867E-5	1.7213200166844552E-5	5.9534847282813276E-5	1.1307930330823467E-4	1.4775143308038923E-5	9.834079641174292E-6	1.3302097589713139E-4	2.244796566770712E-5	1.4027960077600264E-4	1.1412325785693683E-4	2.2434435056323285E-5	4.022589935664106E-5	4.813660978793593E-5	8.742494012854593E-5	9.773610797680801E-6	9.824776915731204E-6	3.9854588877234425E-5	1.718385216225734E-5	9.861530733667107E-6	2.2310084788058385E-5	3.547766687552526E-5	5.8974503805928035E-5	7.998447400663732E-5	1.4880678036201288E-4	2.9928779977573054E-5	1.2335500570991199E-5	6.908868030957057E-5	3.741024277957141E-5	7.635410700488636E-5	7.624556604907392E-5	4.742751768846433E-5	4.443709609039356E-5	9.669545552675284E-5	6.347613072673204E-5	7.339024314610786E-6	1.9713953796411354E-5	2.4874455299264964E-5	1.2232362867764381E-5	3.0013996633259273E-5	0.13754037926342302	1.3177477428835265E-4	3.2253550537006666E-5	0.0728508894020089	4.2749825258147694E-5	4.2461898549923424E-5	1.2349843779487737E-5	2.5980043649783747E-4	1.3661736743023913E-4	1.5528636618270122E-4	8.47582325897901E-5	2.7190233022645646E-5	2.434970581842105E-6	3.76131361299556E-5	3.486064919229278E-5	9.796336324541197E-6	0.5538826047708929	6.888771180947152E-5	8.572223269206538E-5	2.4627906334230112E-5	7.605613566405725E-5	5.062980135273049E-5	4.524701564993133E-5	0.008095331864521757	4.919997308959963E-6	0.0010597946130269601	1.4843720241633915E-5	2.4710970778418097E-5	1.9819724838543375E-5	9.796967937948655E-6	7.825949961657337E-5	2.7421950617532117E-5	3.2407936639098194E-5	0.012150687637655302
4	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLBuilder.java-src.txt	2.228910936094134E-5	1.2001380869897164E-5	5.4634279089089843E-5	1.8145474118241645E-5	1.1984095633449587E-5	1.80227061303726E-5	9.969713582400286E-6	9.95283322405092E-6	8.183058994528714E-5	4.12042355545148E-5	4.3571680698102824E-5	2.422176060039069E-5	5.821949088887157E-5	1.795155485990135E-5	1.0029945467603182E-5	1.2416192268676666E-4	1.0097775868331852E-5	1.8077086330689837E-5	1.398949963042064E-5	4.838511816438966E-5	9.190172986460793E-5	1.2008043817752992E-5	7.992346116483599E-6	1.0810871163489431E-4	0.47314848619476213	1.1400793601363145E-4	9.275017185283133E-5	1.8232897885754582E-5	3.2692363925854877E-5	3.912155080466239E-5	7.105193431571187E-5	7.943201921592196E-6	7.984785612167925E-6	3.239059274071315E-5	1.3965647941289807E-5	8.014656148584578E-6	1.8131836025375752E-5	2.8833383846853238E-5	4.7929716217813004E-5	6.50049240530247E-5	1.2093813925944013E-4	2.432369648740052E-5	1.0025299131263706E-5	5.614970245443702E-5	3.0404025542375305E-5	6.205445480053146E-5	6.196624147317188E-5	3.8545257984771795E-5	3.611488469941413E-5	7.858626090693043E-5	5.158827520361858E-5	5.964566550190566E-6	1.6021910317422545E-5	2.0215949378561855E-5	9.941477131450264E-6	2.439295370637624E-5	0.20377926499460622	1.0709589956180751E-4	2.6213082340511828E-5	0.013208548758854933	3.4743607165002584E-5	3.450960357826395E-5	1.0036956133332842E-5	2.1114482345765194E-4	1.110315683690051E-4	1.262042235764283E-4	6.888464968727178E-5	2.2098026580439256E-5	1.9789475358787814E-6	3.0568920879831594E-5	2.8331921680151085E-5	7.961671395399104E-6	0.11173152293758622	5.5986371479916824E-5	6.966811115543513E-5	2.0015574281438478E-5	6.181228774722349E-5	4.114781565583417E-5	3.677312193996213E-5	7.978911642360559E-6	3.998576666060071E-6	8.613155138821743E-4	1.206377761378648E-5	2.0083082356636902E-5	1.6107872482532622E-5	7.962184719792277E-6	0.013206109734673831	2.2286347937107734E-5	2.633855490210509E-5	0.18072768559464267
5	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLElement.java-src.txt	1.164892872812307E-5	6.272266339967717E-6	2.8553443429034068E-5	9.483345938972578E-6	6.263232578942729E-6	9.419183862434533E-6	5.210458663040839E-6	5.2016365029386725E-6	4.27670166006425E-5	2.153451694720682E-5	2.27718117757622E-5	1.2658987774453372E-5	3.0427178088170728E-5	9.381998164916829E-6	5.241937576196451E-6	6.489058690965065E-5	5.277387691806407E-6	9.44760451699988E-6	7.31131430592037E-6	2.5287452444667086E-5	4.8030483580471984E-5	6.275748587886862E-6	4.177029632442732E-6	5.650071774204381E-5	9.534783243922674E-6	5.9583821836796786E-5	4.84739037320228E-5	9.529036110814383E-6	1.7085968360561784E-5	2.044604607915618E-5	3.7133781589739305E-5	4.1513454646987235E-6	4.173078295738526E-6	1.6928254071893195E-5	7.298848728124906E-6	4.18868949599573E-6	9.47621827993472E-6	1.5069154535676035E-5	2.504944630757055E-5	3.3973440347405486E-5	6.3205745098715E-5	1.271226239675373E-5	5.239509267375809E-6	2.9345447204958657E-5	1.5890016996901908E-5	3.243144037422393E-5	3.238533755572895E-5	2.0144858899501586E-5	1.8874676016668353E-5	4.107143706328222E-5	2.6961514312762634E-5	3.1172537902780696E-6	8.373510504780106E-6	1.0565435777119147E-5	5.19570148278184E-6	1.2748458208559917E-5	0.06013749917263082	5.597139306319211E-5	1.3699709709538061E-5	0.010337492695164142	1.815800699207159E-5	1.8035709996713836E-5	5.2456015514634325E-6	1.1035034912971681E-4	5.8028286620046444E-5	6.595795201248156E-5	3.600109639530545E-5	1.1549063378853397E-5	1.0342548205422379E-6	1.597619603629386E-5	1.4807076004624455E-5	4.160998142180743E-6	1.0565319971745634E-5	2.9260085746567915E-5	3.64105558607365E-5	1.0460713996294146E-5	0.0017494677493092045	2.150503028769362E-5	1.9218689704123123E-5	4.170008390408119E-6	2.089771010702356E-6	0.0021673110981991744	6.304876670450787E-6	1.0495995655324331E-5	8.4184368012268E-6	4.161266420252049E-6	3.324075672012081E-5	1.1647485528715462E-5	1.376528527398373E-5	0.9238431466229922
6	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLEntityResolver.java-src.txt	7.425705204851581E-5	3.998307646476449E-5	1.8201626813590832E-4	6.0452366858787757E-5	3.992549001383129E-5	6.004336043697629E-5	3.3214496299901814E-5	3.3158258716414384E-5	2.7262185663533896E-4	1.3727354532849266E-4	1.4516078274128433E-4	8.069575632132565E-5	1.939605434728077E-4	0.03289839322082203	3.3415161214863797E-5	4.1365037095433057E-4	3.364114088573422E-5	6.0224530231604416E-5	4.660657298443824E-5	1.6119694061005448E-4	3.061742588002905E-4	4.000527433986639E-5	2.6626818144716165E-5	3.601684615015632E-4	6.078025817996078E-5	3.798219615425023E-4	3.090008769418863E-4	6.074362260837197E-5	1.0891590733030075E-4	1.3033499846392164E-4	2.3671233781441306E-4	2.6463092309877363E-5	2.660163002466208E-5	1.0791054465568983E-4	4.652711013589853E-5	2.670114490170312E-5	6.04069310113797E-5	9.605956211074873E-5	1.5967975095916616E-4	2.1656648323840468E-4	4.0291020857818714E-4	8.103535977271188E-5	3.3399681761027925E-5	1.8706496119465016E-4	1.0129221722698823E-4	2.0673687787813548E-4	2.0644299167860023E-4	1.2841505607282758E-4	1.203181710593609E-4	2.6181324574100075E-4	1.7186838535599862E-4	1.9871190077270618E-5	5.337762981424269E-5	6.735023732462986E-5	3.312042544341728E-5	8.126609294517446E-5	0.295781858076197	3.567942379016573E-4	8.732992369459172E-5	2.2002163715059708E-4	1.1574970555466931E-4	1.1497011332248978E-4	3.34385175258564E-5	7.034373554981458E-4	3.699060746614483E-4	4.204543773866418E-4	2.2949194309823643E-4	0.04385840299040527	6.5929422209459955E-6	1.0184157258514831E-4	9.438892100929601E-5	2.652462409455207E-5	6.734949911377382E-5	1.865208175736702E-4	2.3210207605946456E-4	6.668267973965112E-5	2.0593008873323417E-4	1.370855801978517E-4	1.2251111453862336E-4	2.6582060661227513E-5	1.3321416787156159E-5	0.0028695068030229077	4.019095369232058E-5	6.690758557023084E-5	5.366401617743978E-5	2.6526334255131586E-5	2.1189593133477572E-4	0.6130612033873394	8.77479405110563E-5	6.069415426866954E-5
7	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLParser.java-src.txt	4.4235800807636626E-5	2.381838973376236E-5	1.0842923545832234E-4	3.6012187192246045E-5	2.378408480645343E-5	3.576853724782763E-5	1.9786266781618176E-5	1.9752765390539153E-5	1.62404052049491E-4	8.177546831972101E-5	8.64739885745628E-5	4.807141280426164E-5	1.1554458100488998E-4	3.562732777297567E-5	0.365183457477249	2.4641639963818757E-4	2.0040423988158084E-5	3.587646222904415E-5	2.7764084649080755E-5	9.602691675624261E-5	1.8239161333615236E-4	2.3831613269497643E-5	1.5861909288040085E-5	2.1455659604917662E-4	3.620751591550974E-5	2.2626441758262302E-4	1.8407546306653476E-4	3.618569167387115E-5	6.488248925231193E-5	7.764209420199974E-5	1.410123285991348E-4	1.5764375879196153E-5	1.5846904428155487E-5	6.428358286178533E-5	2.7716747693968222E-5	1.590618661290082E-5	3.59851205226164E-5	5.7223812930570154E-5	9.512310900556251E-5	1.2901120566818843E-4	2.4001835836929438E-4	4.827371858148657E-5	1.989658394268044E-5	1.1143680139750731E-4	6.034096723486168E-5	1.2315559394190476E-4	1.2298052247025165E-4	7.649836189871515E-5	7.1674952098067E-5	1.5596523519184345E-4	1.0238402212318963E-4	1.1837502052929903E-5	3.179768297971101E-5	4.012132989999201E-5	1.9730227664060227E-5	4.841116905083862E-5	0.482677290076894	2.1254653129534903E-4	0.026135134298188024	1.3106948156257233E-4	6.895346337090798E-5	6.84890510929826E-5	1.991971886535475E-5	4.190459206236237E-4	2.2035740693783225E-4	2.504696264352459E-4	1.367110543954589E-4	4.385657076846459E-5	3.927493359573162E-6	6.0668224694264994E-5	5.622859234281198E-5	1.5801031088299124E-5	4.012089013908741E-5	1.1111264863134728E-4	1.382659413532511E-4	3.972365798140503E-5	1.2267498014263489E-4	8.166349527677849E-5	7.298131436609348E-5	1.583524672778976E-5	7.935724934072772E-6	0.001709399011312039	2.3942224647443106E-5	3.985763703453927E-5	3.1968286710493816E-5	1.5802049851105586E-5	1.2622890287039256E-4	0.11741822907210107	5.227248201546424E-5	3.6156222801070607E-5
8	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLReader.java-src.txt	4.053529750626891E-5	2.1825885286372894E-5	9.935869222292033E-5	3.299962236553734E-5	2.1794450104709846E-5	3.277635472249557E-5	1.8131065695386678E-5	1.8100366830904323E-5	1.4881829752957088E-4	7.493462029700865E-5	7.924009036631874E-5	4.405004507640826E-5	1.0587881039246035E-4	3.264695799022617E-5	1.8240604275261083E-5	2.2580267311523878E-4	1.836396162565949E-5	3.2875251343379506E-5	2.5441506894692293E-5	8.799387754391092E-5	1.671338186321013E-4	0.6453529777630633	1.453499654734761E-5	1.9660807070286638E-4	3.317861105262915E-5	2.0733648570483063E-4	1.6867680753544943E-4	3.315861249690014E-5	5.945480711938925E-5	7.114701960915995E-5	1.292160780964297E-4	1.4445622201860302E-5	1.4521246904561509E-5	5.8906001665997074E-5	2.539812986695696E-5	1.4575569895252319E-5	3.2974819932080497E-5	5.2436809987246774E-5	8.716567695991778E-5	1.182188975428172E-4	2.1993985382504972E-4	4.4235427158733616E-5	1.8232154380615904E-5	1.021146631308447E-4	5.5293201751168236E-5	1.1285313137440797E-4	1.1269270533805838E-4	7.009896512987564E-5	6.56790530293995E-5	1.4291811369322296E-4	9.381918538559491E-5	1.084724722251996E-5	2.9137678442798657E-5	3.676501869866857E-5	1.8079714476221947E-5	4.436137934148692E-5	0.20328785312501446	1.9476615597959542E-4	4.7671491669871535E-5	1.2010499035012609E-4	6.318522781992564E-5	6.275966550371187E-5	1.825335397362125E-5	3.839910378277709E-4	2.0192362034492616E-4	2.2951683112932354E-4	0.006100562953957784	4.0187791590687096E-5	3.5989426861853016E-6	5.5593082803073346E-5	5.152484361899744E-5	1.4479211054758088E-5	0.13746839623137552	1.0181762705206056E-4	1.266994372298287E-4	3.6400613641328015E-5	1.1241272285950982E-4	7.483201425110265E-5	6.687613282039711E-5	1.4510564417889264E-5	7.271869509707701E-6	0.001566400883794861	2.1939360909647824E-5	3.6523384805842954E-5	2.9294010482836385E-5	1.4480144593943415E-5	1.1566934560519951E-4	4.053027554084071E-5	4.789967788990818E-5	3.313160881426446E-5
9	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLValidator.java-src.txt	3.179580012645995E-5	1.7120177446365868E-5	7.793674434627863E-5	2.588483276386495E-5	1.7095519757522145E-5	2.5709702105165233E-5	1.4221968910949108E-5	1.4197888787717268E-5	1.1673275230503728E-4	5.8778554891508534E-5	6.215575634791989E-5	3.455276055626383E-5	8.30511110062873E-5	2.560820358685243E-5	1.4307890737260713E-5	1.7711913083361876E-4	1.4404651977431476E-5	2.5787276401747653E-5	1.9956263254623572E-5	6.902220817068606E-5	1.3109940764037688E-4	1.7129682256757628E-5	1.1401220010455748E-5	1.5421894753209745E-4	2.6025231104811838E-5	1.626342931706342E-4	1.323097248154418E-4	2.6009544280737604E-5	4.663622274964111E-5	5.580756906339033E-5	1.0135681356831588E-4	1.1331114966201215E-5	1.1390434820245425E-5	4.620574093310405E-5	1.9922238407421226E-5	1.1433045657232854E-5	2.58653777884396E-5	4.113132090287011E-5	6.83725694150018E-5	9.273064880948617E-5	1.7252034799997666E-4	3.469817386267246E-5	1.4301262658086354E-5	8.009852199523136E-5	4.337186845514767E-5	8.852175337484244E-5	8.839591553718842E-5	5.49854773853951E-5	5.151850784603185E-5	1.1210466080180174E-4	7.359156710485051E-5	8.508557376597597E-6	2.2855532262295783E-5	2.8838401543929533E-5	1.4181689125151081E-5	3.4796970483757976E-5	0.1547715511809368	1.52774153587214E-4	3.739341547033224E-5	9.421009594841177E-5	4.9562356718770615E-5	4.922854655380034E-5	1.4317891573215348E-5	3.012017436713156E-4	0.03765441491159919	1.8003250838649512E-4	9.826514454973291E-5	3.152321723415743E-5	2.823002897631023E-6	4.3607094506877345E-5	4.0415976446290637E-5	1.1357461990126473E-5	2.8838085452673787E-5	7.9865527534295E-5	9.93827658887065E-5	2.8552563001200707E-5	8.817629788357518E-5	5.869807092992198E-5	5.245749465781233E-5	1.1382055500689877E-5	5.704038793365369E-6	0.0012286814821415612	1.7209187481047794E-5	2.8648864438426033E-5	2.2978158778053625E-5	1.135819425625434E-5	9.073078575660038E-5	0.8015093574085158	3.757240425024129E-5	2.5988362650193765E-5
