0	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLElement.java-src.txt	5.12753195947324E-6	2.8266042653372935E-4	2.0378038376335773E-6	0.008283202321679513	4.583847749649035E-6	1.5229073317656116E-6	5.029611505159036E-7	0.5438121157224797	4.1887797511137366E-6	3.662066748165077E-6	6.279894169760347E-6	8.840848867239284E-6	2.758928957628183E-6	3.4753928806581893E-6	8.386507291475747E-7	1.0105504479558018E-6	1.5647878986055354E-6	4.407220793283146E-6	3.4934187373034796E-6	4.749648029707637E-6	1.7118965357433732E-6	2.2416646650414065E-6	3.344922671913258E-7	1.0151667374932982E-6	1.1826333166777622E-6	1.191752876748306E-6	0.23535121545802326	2.2340878263252704E-6	1.011622210221341E-6	2.049536880253953E-6	3.361888686882957E-7	2.3940640848989428E-6	5.028435458838641E-7	5.410353184425558E-6	8.186541181587187E-6	8.419997614462849E-7	8.340123699678501E-6	0.0017073186353162308	4.417765181497912E-6	6.745020736353021E-7	5.047515049932311E-7	3.4628540992104025E-6	2.9288289796589387E-6	1.184664737643734E-6	3.3814973051899807E-7	2.229073674270275E-6	3.6015623781480394E-6	3.7728359074223667E-6	2.059706039765603E-6	0.02372965474346102	1.364683985457439E-6	2.7499583918740883E-6	3.639889228915529E-6	7.467634268837903E-6	4.36393813725599E-6	8.846908962372778E-6	5.554084399082108E-4	1.352386225357097E-6	1.530197531924859E-6	2.2318871970350305E-6	1.017678593845999E-6	0.0113131795012067	3.1451738735862658E-6	0.04911269666813521	1.5301091851817721E-6	6.733143702666771E-6	2.400541651773502E-6	9.724030918462554E-6	0.004143339276809773	2.7525440115650485E-6	4.195382262160384E-6	2.0580581356175833E-6	0.0022164173127934214	3.253604666489214E-5	1.868919339134088E-6	2.259921054043339E-6	8.620940318663626E-6	3.5660431731246863E-6	1.366279532395261E-6	1.8646061419992353E-6	8.442969940218457E-7	1.5342943537251915E-6	3.846396440438202E-6	1.676857603516706E-7	2.9402482000854743E-6	1.8728521695955992E-6	1.8765411405247737E-6	1.2003800198768744E-6	6.737319501045669E-7	1.1476241328634713E-5	0.11919558309897114	1.1948767801055253E-6	5.136590355635198E-6	1.195497709220607E-6	6.382462230597058E-6	5.056774763532044E-7	8.318123447713852E-6	2.2224135154495633E-6	1.361210155011449E-6	2.0670701778945958E-6
1	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLParseException.java-src.txt	1.435991158026929E-4	1.8915099702120064E-4	5.7069723129249526E-5	0.34015180729382594	1.2837296559559366E-4	4.2649787074841816E-5	1.4085680414678232E-5	0.0463803513663817	1.1730888725927127E-4	1.025580242509052E-4	1.758716000679427E-4	2.475924265933239E-4	7.726519542133726E-5	9.73301285440958E-5	2.348683618643839E-5	2.830097441564776E-5	4.382267344884435E-5	1.2342643869697474E-4	9.78349517409688E-5	1.3301628596969035E-4	4.794252494599677E-5	6.277894830696583E-5	9.36762446166147E-6	2.843025592985636E-5	3.3120241850463126E-5	3.3375639724721165E-5	0.15462444741221418	6.256675512146913E-5	2.8330989657853665E-5	5.739831289900191E-5	9.415138641340896E-6	6.704697083970765E-5	1.408238683770813E-5	1.5151966669430737E-4	2.2926821021297393E-4	2.3580627523223903E-5	2.3356936600780386E-4	0.001452938614946751	1.2372173960124765E-4	1.8889770389858794E-5	1.4135820193805816E-5	9.697897365254632E-5	8.202333113483578E-5	3.317713281805576E-5	9.470053564802248E-6	6.242633126701274E-5	1.0086356888615734E-4	1.0566017036199226E-4	5.7683105334401855E-5	4.782398305628951E-5	3.8218662547725077E-5	7.701397020797551E-5	1.0193693165117044E-4	2.0913485993233596E-4	1.2221428610890384E-4	2.477621426106453E-4	1.0069986959163421E-4	3.78742575804386E-5	4.285395280314283E-5	6.250512538950733E-5	2.8500601732500227E-5	2.8528762141333966E-5	8.808217888496918E-5	3.8209037951893906E-5	4.285147860809313E-5	1.885650815864923E-4	6.722837836346204E-5	2.723263848896071E-4	1.328540751943859E-4	7.708638179006968E-5	1.1749379390751253E-4	5.763695494851377E-5	2.567102565550978E-4	9.111883786822161E-4	5.2340027663870256E-5	6.329022767863003E-5	2.4143377689937596E-4	9.98688356547155E-5	3.826334664356374E-5	5.221923440509724E-5	2.3644962678860374E-5	4.296868636166158E-5	1.0772027014928522E-4	4.696124199619009E-6	8.234313215594439E-5	5.2450168562325604E-5	5.2553480051720146E-5	3.361724721443693E-5	1.886820269238826E-5	3.213979201993246E-4	0.4250923175412802	3.346312621207908E-5	1.4385280075087634E-4	0.023214170477253535	1.7874407028600482E-4	1.4161752488251123E-5	2.329532378676909E-4	6.223981016381556E-5	3.812137617595102E-5	5.7889341732795925E-5
2	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-CDATAReader.java-src.txt	1.1303088653846396E-4	1.488860482422255E-4	4.49211777088309E-5	0.23125067502394286	1.0104595719641315E-4	3.3570842109988043E-5	1.108723362166205E-5	1.4932954341506547E-5	9.233711121156844E-5	8.072629373735818E-5	1.3843346291861325E-4	1.9488693451640422E-4	6.081759966434028E-5	7.661127058301495E-5	1.8487146674248696E-5	2.22764897278223E-5	3.449405382979101E-5	9.715240731268351E-5	7.700863106235202E-5	1.0470084473128766E-4	3.7736904348242626E-5	4.9415068772698386E-5	7.373519619130837E-6	2.237825082908222E-5	2.6069870122807394E-5	2.6270900943826448E-5	0.006150154658018277	4.924804557245064E-5	2.2300115565747804E-5	4.517981992104071E-5	7.4109193609209785E-6	5.277454886382092E-5	1.1084641154969397E-5	1.1926537401526927E-4	1.8046343050653652E-4	1.85609724627101E-5	1.8384899071637563E-4	0.001143648683457419	9.738484692638865E-5	1.4868667413018468E-5	1.112670004632598E-5	7.633486673134574E-5	6.456286156905862E-5	2.6114650597026066E-5	7.454144435451082E-6	4.913751402306308E-5	7.939254045477901E-5	8.316807983853306E-5	4.5403988024533315E-5	0.7542126870006807	3.0082979870289313E-5	6.0619853261597036E-5	8.023741435409681E-5	1.6461590652639744E-4	9.61982880558644E-5	1.950205227477132E-4	7.926368815452465E-5	2.9811889073086012E-5	3.37315466738124E-5	4.9199535084054994E-5	2.243362198086578E-5	2.2455787827486568E-5	6.933195035328297E-5	3.0075404081306978E-5	3.372959916558177E-5	1.4842485779093716E-4	5.291733980734512E-5	2.143557259376245E-4	1.0457316408620661E-4	6.067685044625242E-5	9.248265641399354E-5	4.5367661763038845E-5	2.0206383388744439E-4	7.172218970171756E-4	4.11983019200738E-5	4.981751108806359E-5	1.9003928882655715E-4	7.860955806390114E-5	3.0118151973812246E-5	4.1103222162439754E-5	1.8611612465864237E-5	3.3821856671632334E-5	8.478964208850799E-5	3.6964509050808296E-6	6.4814585911021E-5	4.1284996906508515E-5	4.136631627376645E-5	2.6461076966876817E-5	1.4851690874186311E-5	2.52981305968925E-4	8.894670779401776E-5	2.633976400869231E-5	1.1323056906738729E-4	2.635345171827851E-5	1.4069446469072033E-4	1.114711208169782E-5	1.8336401899834675E-4	4.8990698037918175E-5	3.000640304188571E-5	4.5566322470791406E-5
3	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-ContentReader.java-src.txt	7.511302614114925E-5	9.894005060170051E-5	2.98517130924777E-5	0.16984122970525153	6.714861624808037E-5	2.230901321056022E-5	7.367859302541465E-6	9.92347688466969E-6	6.136127974075961E-5	5.3645480429889934E-5	9.199393756393446E-5	1.29509268264632E-4	4.0415448319738726E-5	5.0910901844960986E-5	1.2285363531547272E-5	1.480351615829853E-5	2.2922520086132484E-5	6.456121449308368E-5	5.1174961952653304E-5	6.957741842204693E-5	2.5077509073867317E-5	3.283806281769983E-5	4.899964857973395E-6	1.4871140013097613E-5	1.732435174136615E-5	1.745794383974576E-5	0.012170479705116151	3.2727069987416064E-5	1.4819216364109985E-5	3.00235900001255E-5	4.924818310589633E-6	3.507055628592798E-5	7.366136516633834E-6	7.925606381132259E-5	1.199243391632267E-4	1.2334423381898045E-5	1.2217416379374965E-4	7.599950428380973E-4	6.471567884628091E-5	9.880755944509532E-6	7.394086139101492E-6	5.072722169901364E-5	4.290430746231324E-5	1.7354109952007585E-5	4.953542903066646E-6	3.2653617859304654E-5	5.275915414998306E-5	5.526813374939858E-5	3.0172557641920662E-5	0.5739523922092081	1.9991205259031274E-5	4.028403883359339E-5	5.3320602770169164E-5	1.09393098371909E-4	6.392716846483423E-5	1.295980423742383E-4	5.267352723424565E-5	1.981105582589357E-5	2.2415807083219383E-5	3.2694833050287005E-5	1.490793610396052E-5	1.49226660938567E-5	4.6073535816520694E-5	0.23444102736080316	2.2414512895045536E-5	9.8633573217646E-5	3.5165445923637784E-5	1.4244696948721833E-4	6.949257011265648E-5	4.032191548087187E-5	6.145799968102792E-5	3.014841755496916E-5	1.3427857200609997E-4	4.766193449373955E-4	2.737773031657508E-5	3.310549998536325E-5	1.2628783606520745E-4	5.22388346285215E-5	2.0014578367145916E-5	2.731454645117887E-5	1.2368075456982943E-5	0.0040642179107557895	5.6345719278469166E-5	2.4564225050851693E-6	4.307158720024354E-5	2.7435342204633314E-5	2.748938180341633E-5	1.7584322540543976E-5	9.869474433374502E-6	1.681150350174381E-4	5.9108236627230936E-5	1.750370578455426E-5	7.524572225169285E-5	1.7512801752209176E-5	9.349645329582399E-5	7.407650659326302E-6	1.2185188291593289E-4	3.255605343892497E-5	1.994031724523401E-5	3.0280434629165596E-5
4	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLBuilder.java-src.txt	6.104867514925359E-5	8.041426792050041E-5	2.4262203626396302E-5	0.16760433848436357	5.4575541296228074E-5	1.8131817746666277E-5	5.988282887990938E-6	8.065380238374427E-6	4.987184015987768E-5	4.360076642146964E-5	7.476876247120969E-5	1.0525962876595784E-4	3.284795863299012E-5	4.137821717431613E-5	9.985021318653013E-6	1.2031668745663801E-5	1.8630450059499247E-5	5.2472611121046815E-5	4.159283400660954E-5	5.654956847284126E-5	2.038193351611331E-5	2.6689381755454158E-5	3.982483175355653E-6	1.2086630540655414E-5	1.408049676553593E-5	0.5223222226196826	3.6780069938500314E-5	2.659917150048245E-5	1.2044429205647916E-5	2.4401897871718424E-5	4.002683005305986E-6	2.850385755967191E-5	5.9868826808280815E-6	6.441596007773248E-5	9.746940577666254E-5	1.0024895079847339E-5	9.92979676129742E-5	6.176916690598959E-4	5.2598153182190206E-5	8.030658473962923E-6	6.0095989460384055E-6	4.122892975857235E-5	3.487079756111105E-5	1.4104682974344218E-5	4.026029133201679E-6	2.6539472732659297E-5	4.288039809232522E-5	4.4919590072594954E-5	2.4522972439458696E-5	2.033153748633371E-5	1.6248001956508277E-5	3.274115458789491E-5	4.3336719667791086E-5	8.891006086650571E-5	5.195728545788504E-5	1.0533178058911612E-4	4.281080417457968E-5	1.610158415407173E-5	1.8218615267347288E-5	2.657297068813732E-5	1.2116536839379563E-5	1.2128508749104432E-5	3.74466116669925E-5	1.6243910226409135E-5	1.8217563406205938E-5	8.016517612882398E-5	2.858097982414692E-5	1.1577484243384494E-4	5.648060737324175E-5	3.277193911694719E-5	4.995045001647964E-5	2.450335240280077E-5	1.0913591613925397E-4	3.873759460077574E-4	2.2251455576822155E-5	2.6906743318558272E-5	1.0264138559348264E-4	4.245750450020937E-5	1.6266998625366187E-5	2.220010241650614E-5	1.005224605617594E-5	0.06243243492277826	4.579540579044589E-5	1.996475807810741E-6	3.500675542227842E-5	2.229828007078134E-5	2.2342201159849178E-5	1.429178998167497E-5	8.021489341205831E-6	1.3663675513750167E-4	0.24313479841295144	1.422626810882758E-5	6.115652490797484E-5	1.4233660924735299E-5	7.5989943397277E-5	6.020623611549867E-6	9.903603141325727E-5	2.64601765185154E-5	1.620664234176633E-5	2.4610650269639845E-5
5	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLElement.java-src.txt	3.190889951055986E-5	4.203090055627288E-5	1.2681359841580216E-5	0.04296190261694501	2.85255242427164E-5	9.477131960811011E-6	3.129953540294711E-6	4.2156100343136035E-6	2.6066995429100595E-5	2.278923286909491E-5	3.908010980401954E-5	0.0017719967793267991	1.7168959172079987E-5	2.1627551630127696E-5	5.218967341858727E-6	6.288708280910565E-6	9.737756918256952E-6	2.7426365457148496E-5	2.17397274786319E-5	2.955730805548002E-5	1.0653221659709077E-5	1.394999643074431E-5	2.0815628698614367E-6	6.317435692095487E-6	7.359588971452763E-6	0.017177213485710604	1.9224193691176593E-5	1.3902845367208913E-5	6.295377913533159E-6	1.2754375179346177E-5	2.0921209096950572E-6	1.4898385989724518E-5	3.129221680519797E-6	3.366891078260741E-5	5.094527386020651E-5	5.239808544979796E-6	5.1901025901361605E-5	3.2285485882134165E-4	2.749198373639173E-5	4.197461675012974E-6	3.141095009827588E-6	2.1549522137505402E-5	1.8226255893518314E-5	7.372230610350221E-6	2.104323455404085E-6	1.3871642036772732E-5	2.2412711010609657E-5	2.3478555139447596E-5	1.281765839074861E-5	1.0626880681038583E-5	8.492499802986166E-6	1.7113134872307184E-5	2.2651221007107404E-5	4.647147854938795E-5	2.7157015225372952E-5	5.505477709171121E-5	2.237633568678061E-5	8.415970198812407E-6	9.522499257618108E-6	1.3889150736061362E-5	6.3330671055272865E-6	6.33932457898476E-6	1.957258148144483E-5	8.490361138973579E-6	9.521949471216087E-6	4.190070534843133E-5	1.4938696227107121E-5	6.051315289055257E-5	2.9521263492811314E-5	1.712922531885017E-5	2.6108083200599633E-5	1.2807403397063972E-5	5.704312128914267E-5	2.024735197569758E-4	1.1630382776180295E-5	1.40636068941588E-5	5.3648562405651284E-5	2.2191673140393908E-5	8.502428975013905E-6	1.1603541524866204E-5	5.254104343423437E-6	0.8155749123928919	2.393632618300178E-5	1.043517255222133E-6	1.829731829936175E-5	1.1654856985796204E-5	1.1677813644790583E-5	7.4700276334640235E-6	4.192669156010232E-6	7.141724989890826E-5	0.12021368989281811	7.4357806845938055E-6	3.1965270383553596E-5	7.4396447589463245E-6	3.9718396210052555E-5	3.146857378021209E-6	5.176411718295762E-5	1.3830195520161201E-5	8.47088197446868E-6	1.2863485807407766E-5
6	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLEntityResolver.java-src.txt	2.0328935868858008E-4	2.6777591675828625E-4	8.079205328409408E-5	0.37215608054837573	1.8173411237947188E-4	6.0378142401392785E-5	1.9940714273802877E-5	2.6857355581101927E-5	1.6607099790346333E-4	1.4518860274168472E-4	2.489766360293706E-4	3.5050985750820527E-4	1.0938223357679554E-4	1.3778761312146777E-4	3.324967454900762E-5	4.006491897292765E-5	6.203856570868642E-5	1.7473144892061237E-4	1.3850227757723253E-4	1.8830753461650514E-4	6.78709273083154E-5	8.887444793185331E-5	1.3261490912403678E-5	4.024793929284289E-5	4.688742467357906E-5	4.7248984490839226E-5	1.2247598841479967E-4	8.857405181620466E-5	4.01074107341395E-5	8.125722887512191E-5	1.332875544298001E-5	9.491657123254024E-5	1.993605164655548E-5	2.14502266945125E-4	3.245687632639309E-4	3.3382452390981724E-5	3.306577924216874E-4	0.002056885640244728	1.7514949837108592E-4	2.674173365806275E-5	2.001169579403479E-5	1.372904927018578E-4	1.1611819676391846E-4	4.696796366751667E-5	1.3406497005039693E-5	8.837525758855604E-5	1.4278980841415337E-4	1.4958022653376753E-4	8.166040177230995E-5	0.011006460335279382	5.410512004779757E-5	1.090265808819636E-4	1.4430933885777763E-4	2.96066527411538E-4	1.7301543750310327E-4	3.5075011985332896E-4	1.4255806377968706E-4	5.361755531219691E-5	6.06671742644408E-5	8.848680428256468E-5	4.034752593044834E-5	4.0387391854553916E-5	1.2469554256881003E-4	0.5469919527196179	6.066367161387006E-5	2.669464522291922E-4	9.517338492501441E-5	3.855250488746357E-4	0.054881864019723	1.0912909198729502E-4	1.6633276521120825E-4	8.159506792747409E-5	3.6341772114789053E-4	0.0012899445801693513	7.409635218193446E-5	8.959825221849757E-5	3.417912248086102E-4	1.4138159166048004E-4	5.4168378105730896E-5	7.392534845414264E-5	3.347352991926148E-5	6.082959943956083E-5	1.5249665371545504E-4	6.648175175216273E-6	1.165709303627691E-4	7.425227565324007E-5	7.439853091607216E-5	4.7591021636152585E-5	2.6711200855944397E-5	4.549942854170337E-4	1.5997325809484112E-4	4.7372836729131165E-5	2.0364849356303163E-4	4.7397454475562334E-5	2.530431139127319E-4	2.004840743726213E-5	3.297855565881071E-4	8.811120474088433E-5	5.3967394379944155E-5	8.195236502663375E-5
7	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLParser.java-src.txt	1.2113514574663637E-4	1.5956110498456869E-4	4.814200415050316E-5	0.21524054869039222	1.0829090284035408E-4	3.5977855048025904E-5	1.1882182842386216E-5	1.600363985441005E-5	9.895763686353475E-5	8.651432946279669E-5	1.4835907441238482E-4	2.0886023227577015E-4	6.517819177498384E-5	8.210426116361085E-5	1.9812666036751697E-5	2.3873703131443857E-5	3.6967260595997784E-5	1.0411818733681877E-4	8.253011219470995E-5	1.1220784402150571E-4	4.044262190844326E-5	5.295810500277639E-5	7.90219736465702E-6	2.398276045382683E-5	2.7939067042949427E-5	2.8154511675381134E-5	7.298043932450822E-5	5.2779106320870135E-5	2.3899022930377916E-5	4.841919088265895E-5	7.942278649617072E-6	5.655845817113421E-5	1.1879404497101352E-5	1.278166429222017E-4	1.9340257009227522E-4	1.989178509808976E-5	1.9703087331108892E-4	0.014261922325258936	1.0436729275698978E-4	1.5934743584633757E-5	1.192447899036995E-5	8.180803929114517E-5	6.919198712403646E-5	2.7987058255238437E-5	0.3063604414984231	5.266064971352408E-5	8.508494672305942E-5	8.913119043156628E-5	4.865943172938612E-5	4.034262415423354E-5	3.2239914793913866E-5	6.496626705200978E-5	8.599039766718311E-5	1.7641878640405122E-4	1.030956581965636E-4	2.0900339871783943E-4	8.494685577598195E-5	3.194938691931723E-5	3.615008205037175E-5	5.272711765421443E-5	0.32593090688411813	2.406585681704319E-5	7.430301723843865E-5	3.2231795824571726E-5	3.614799490675478E-5	1.5906684740379E-4	5.671148715537753E-5	2.2972492650709286E-4	1.1207100873670368E-4	6.502735090689072E-5	9.911361758569326E-5	4.862050089273321E-5	2.1655171181684274E-4	7.686463557754137E-4	4.4152199990962654E-5	5.338940223505801E-5	2.0366501276408518E-4	8.424582487821955E-5	3.2277608720033936E-5	4.405030306127135E-5	1.9946055964669217E-5	3.624686723080625E-5	9.086901790070776E-5	3.961484624646183E-6	6.946175997803609E-5	4.4245110965466044E-5	4.433226089153039E-5	2.835832322614591E-5	1.591654983628156E-5	2.7111994170984227E-4	0.1304580700561526	2.822831218827234E-5	1.2134914541508941E-4	2.8242981299932342E-5	1.5078218890423115E-4	1.1946354558681201E-5	1.9651112935839123E-4	5.25033070941471E-5	3.215784744441707E-5	4.8833405475937967E-5
8	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLReader.java-src.txt	1.1100546196359765E-4	1.4621812737387137E-4	4.4116225540005416E-5	0.23307991596099562	9.92352931278193E-5	3.296927902673833E-5	1.0888559116557142E-5	1.4665367546207444E-5	9.06825028125055E-5	7.927974205417836E-5	1.359528441570875E-4	1.913947139510496E-4	5.97277961184518E-5	7.523845687781794E-5	1.815587154813138E-5	2.187731255494279E-5	3.3875947518735534E-5	9.541151259527747E-5	7.56286969699354E-5	1.0282468795306183E-4	3.7060688706774574E-5	4.8529589610974975E-5	7.241391947684463E-6	2.1977250177315045E-5	2.5602718557183437E-5	2.580014706402389E-5	6.687759635397387E-5	4.8365559335092554E-5	2.1900515036437134E-5	4.4370233087224533E-5	7.27812151552096E-6	5.182887046148537E-5	1.0886013104828345E-5	1.1712823232896615E-4	1.772296677872798E-4	1.82283744365361E-5	1.8055456142129442E-4	0.0011231553986622057	9.563978707394576E-5	1.4602232588908747E-5	1.0927318333936013E-5	7.496700596574696E-5	6.34059458759205E-5	2.5646696600529147E-5	7.3205720307170196E-6	4.825700842412413E-5	7.796988858127135E-5	8.167777326916818E-5	4.459038427463676E-5	3.6969053064344346E-5	2.9543916534766784E-5	5.9533593175695236E-5	7.87996230049047E-5	1.6166611897094904E-4	9.447449040501512E-5	1.9152590838633616E-4	7.784334521288026E-5	2.9277683471405012E-5	3.3127103891191734E-5	4.831791811648983E-5	2.2031629121614477E-5	0.7586020866541068	6.808957634057305E-5	2.9536476497963777E-5	3.312519128077666E-5	1.4576520109269034E-4	5.196910270362325E-5	2.1051463994446428E-4	1.02699295244705E-4	5.958956901563649E-5	9.08254399593913E-5	4.455470895117346E-5	1.9844300893082456E-4	7.04369844800842E-4	4.046006075690922E-5	4.8924820476616404E-5	1.8663393425872896E-4	7.720093661893153E-5	2.9578458381861528E-5	4.0366684753740715E-5	1.8278107010667956E-5	3.321579560489003E-5	8.327027839917037E-5	3.6302134125491776E-6	6.365315951568531E-5	4.054520223738268E-5	4.062506442554647E-5	2.5986915282336696E-5	1.4585560256298445E-5	2.4844807996510286E-4	8.735285275725175E-5	2.586777615693614E-5	1.1120156633867615E-4	2.5881218593533528E-5	1.3817333055597854E-4	1.0947364601690424E-5	1.800782800149661E-4	4.8112823265945226E-5	2.946871190289162E-5	4.474980981531278E-5
9	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLValidator.java-src.txt	8.707941197427594E-5	1.1470236082501901E-4	3.4607441026712704E-5	0.09850051019432644	7.784617819526029E-5	2.5863100608559965E-5	8.541645684316628E-6	1.1504403114228394E-5	7.113685112051649E-5	6.219183450463056E-5	1.0664965053081672E-4	1.501416133136553E-4	4.685410314512113E-5	5.902160548569069E-5	1.4242565999231917E-5	1.7161889867064344E-5	2.6574346323339398E-5	7.484657300104365E-5	5.932773346488435E-5	8.066191703546374E-5	2.9072650326034694E-5	3.8069551280841056E-5	5.680586716412265E-6	1.7240286994884385E-5	2.0084324117614437E-5	2.02391990037553E-5	5.2462839771495174E-5	3.7940875991200767E-5	1.7180091299760817E-5	3.480669994116254E-5	5.709399615459705E-6	4.065770713658308E-5	8.539648438412675E-6	9.188248412620893E-5	1.390296926143473E-4	1.4299441659015126E-5	1.4163794068976137E-4	8.810711647982819E-4	7.502564533694085E-5	1.1454876227358678E-5	8.572050763474284E-6	5.880866293867643E-5	4.97394667332546E-5	2.0118823160153257E-5	5.74270037234039E-6	3.785572207778791E-5	6.11643060553493E-5	6.407299552502928E-5	3.4979399875077344E-5	2.9000765774431947E-5	2.3176038671937082E-5	4.670175858693658E-5	6.181520002422895E-5	1.268207016765549E-4	7.411151600572523E-5	1.502445301798794E-4	6.106503776788112E-5	2.2967189321683885E-5	2.5986907997389436E-5	3.7903503331979516E-5	0.4076678757236041	1.7300021784498756E-5	5.34135903263846E-5	2.317020225615706E-5	2.5985407629863958E-5	1.1434705799995734E-4	4.076771380624773E-5	1.6514044204736405E-4	8.056355139546348E-5	4.6745669428264816E-5	7.124897968139919E-5	3.4951413989209895E-5	1.556707230655819E-4	5.52550395383098E-4	3.173932378490095E-5	3.8379594325258325E-5	1.4640696919062732E-4	6.0561093532897246E-5	2.3203135390245427E-5	3.166607398885859E-5	1.4338454904262367E-5	2.6056483152874767E-5	6.532225306455543E-5	2.8477594139428664E-6	4.993339609494492E-5	3.180611392227888E-5	3.186876266281168E-5	2.0385711313496378E-5	1.1441797439213815E-5	1.9489773139806204E-4	0.48268934160954835	2.0292251362972396E-5	8.723324813121224E-5	2.0302796424933272E-5	1.0839153463716563E-4	8.587776270827294E-6	0.0048269033141427435	3.7742614501209797E-5	2.3117043600833473E-5	3.5104462931346605E-5
